nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;valor
N6;Município;2313104;Tabuleiro do Norte - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;563950
N6;Município;2313203;Tamboril - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;316962
N6;Município;2313252;Tarrafas - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;88539
N6;Município;2313302;Tauá - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;802395
N6;Município;2313351;Tejuçuoca - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;153337
N6;Município;2313401;Tianguá - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;1913964
N6;Município;2313500;Trairi - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;947833
N6;Município;2313559;Tururu - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;154602
N6;Município;2313609;Ubajara - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;714256
N6;Município;2313708;Umari - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;75948
N6;Município;2313757;Umirim - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;194961
N6;Município;2313807;Uruburetama - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;460850
N6;Município;2313906;Uruoca - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;238457
N6;Município;2313955;Varjota - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;404964
N6;Município;2314003;Várzea Alegre - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;502914
N6;Município;2314102;Viçosa do Ceará - CE;2022;2022;37;Produto Interno Bruto a preços correntes;Mil Reais;642465
